time,bf_03,bf_04,bl_ce193
2018-03-09 13:05:00,11.20371778,13.528,NA
2018-03-09 13:10:00,10.94644938,13.528,2.069688896
2018-03-09 13:15:00,10.85391527,NA,NA
2018-03-09 13:20:00,10.80174615,12.893,NA
2018-03-09 13:25:00,9.744748911,12.893,0.787179595
2018-03-09 13:30:00,14.26100871,12.893,NA
2018-03-09 13:35:00,10.76166508,11.672,NA
2018-03-09 13:40:00,11.3133682,11.672,NA
2018-03-09 13:45:00,10.26630763,NA,1.51362054
2018-03-09 13:50:00,10.14273956,13.528,NA
2018-03-09 13:55:00,10.04295641,NA,1.874215276
2018-03-09 14:00:00,11.19453188,9.42,NA
2018-03-09 14:05:00,10.63710649,8.897,NA
2018-03-09 14:10:00,11.84633359,9.42,0.565430329
2018-03-09 14:15:00,12.01246849,12.893,NA
2018-03-09 14:20:00,9.392050575,NA,0.912670609
2018-03-09 14:25:00,9.88039872,9.959,NA
2018-03-09 14:30:00,9.262703457,10.514,NA
2018-03-09 14:35:00,9.041446827,NA,NA
2018-03-09 14:40:00,8.619620778,10.514,NA
2018-03-09 14:45:00,11.37025014,10.514,NA
2018-03-09 14:50:00,10.65951606,10.514,0.469008228
2018-03-09 14:55:00,9.894373155,10.514,NA
2018-03-09 15:00:00,10.34727103,10.514,NA
2018-03-09 15:05:00,9.10931274,9.959,NA
2018-03-09 15:10:00,9.326178306,9.959,1.34842289
2018-03-09 15:15:00,10.17197546,NA,0.671458623
2018-03-09 15:20:00,10.19931236,9.42,NA
2018-03-09 15:25:00,9.315938799,8.897,0.787179595
2018-03-09 15:30:00,9.763101792,8.897,2.069688896
2018-03-09 15:35:00,10.95497915,8.897,NA
2018-03-09 15:40:00,10.22126768,9.42,NA
2018-03-09 15:45:00,9.184471857,NA,NA
2018-03-09 15:50:00,9.940498254,8.897,1.19323314
2018-03-09 15:55:00,13.73086344,NA,2.275324229
2018-03-09 16:00:00,11.64707645,8.897,NA
2018-03-09 16:05:00,11.25221506,8.897,1.19323314
2018-03-09 16:10:00,10.88190831,10.514,NA
2018-03-09 16:15:00,11.2379441,10.514,1.34842289
2018-03-09 16:20:00,9.456610572,8.897,NA
2018-03-09 16:25:00,10.45357137,8.389,NA
2018-03-09 16:30:00,11.29298382,8.389,NA
2018-03-09 16:35:00,10.15707992,9.42,1.51362054
2018-03-09 16:40:00,11.23183068,10.514,NA
2018-03-09 16:45:00,11.96925815,10.514,NA
2018-03-09 16:50:00,11.10952441,10.514,NA
2018-03-09 16:55:00,10.99540091,NA,NA
2018-03-09 17:00:00,11.29818244,11.085,NA
2018-03-09 17:05:00,12.83288454,11.085,NA
2018-03-09 17:10:00,12.6309713,11.085,2.717190758
2018-03-09 17:15:00,12.8221277,11.085,3.723905655
2018-03-09 17:20:00,12.33063136,11.085,1.19323314
2018-03-09 17:25:00,12.26492312,11.672,1.048001031
2018-03-09 17:30:00,10.59343559,12.275,1.51362054
2018-03-09 17:35:00,12.43045236,12.275,NA
2018-03-09 17:40:00,11.24181783,11.672,0.912670609
2018-03-09 17:45:00,13.61150978,11.672,1.34842289
2018-03-09 17:50:00,13.4039626,11.672,1.19323314
2018-03-09 17:55:00,13.2901167,11.672,NA
2018-03-09 18:00:00,11.6797823,16.228,1.19323314
2018-03-09 18:05:00,11.56245383,0,2.275324229
2018-03-09 18:10:00,12.58191883,16.228,NA
2018-03-09 18:15:00,13.53129715,14.846,NA
2018-03-09 18:20:00,11.35782141,NA,NA
2018-03-09 18:25:00,13.16058662,14.846,1.19323314
2018-03-09 18:30:00,13.4039626,14.846,NA
2018-03-09 18:35:00,12.5861017,14.846,1.048001031
2018-03-09 18:40:00,14.40812828,14.846,NA
2018-03-09 18:45:00,12.45050867,14.179,NA
2018-03-09 18:50:00,12.84222186,14.846,NA
2018-03-09 18:55:00,11.22427881,15.529,1.048001031
2018-03-09 19:00:00,11.10952441,15.529,2.4911498
2018-03-09 19:05:00,11.39294362,15.529,NA
2018-03-09 19:10:00,12.70823763,15.529,NA
2018-03-09 19:15:00,12.00253181,15.529,NA
2018-03-09 19:20:00,12.02408336,15.529,1.34842289
2018-03-09 19:25:00,10.8579972,16.228,1.34842289
2018-03-09 19:30:00,10.49211936,16.944,2.4911498
2018-03-09 19:35:00,11.90460983,14.846,NA
2018-03-09 19:40:00,10.86578881,15.529,NA
2018-03-09 19:45:00,10.33236917,15.529,NA
2018-03-09 19:50:00,9.862468542,15.529,NA
2018-03-09 19:55:00,9.981923148,15.529,NA
2018-03-09 20:00:00,12.39703989,14.846,NA
2018-03-09 20:05:00,10.99787404,14.846,NA
2018-03-09 20:10:00,13.14066911,14.846,NA
2018-03-09 20:15:00,12.50832434,16.944,NA
2018-03-09 20:20:00,11.27581703,16.944,NA
2018-03-09 20:25:00,12.1533737,16.228,0.912670609
2018-03-09 20:30:00,9.785978226,16.228,NA
2018-03-09 20:35:00,8.934660693,15.529,NA
2018-03-09 20:40:00,10.49606879,NA,NA
2018-03-09 20:45:00,11.63984002,12.893,NA
2018-03-09 20:50:00,9.878297823,13.528,1.874215276
2018-03-09 20:55:00,10.03316485,19.968,1.688871197
2018-03-09 21:00:00,9.330563061,18.423,NA
2018-03-09 21:05:00,9.277649478,16.228,NA
2018-03-09 21:10:00,10.16502295,16.228,1.51362054
2018-03-09 21:15:00,10.50120432,14.846,NA
2018-03-09 21:20:00,11.87056015,14.846,NA
2018-03-09 21:25:00,10.32747339,15.529,1.19323314
2018-03-09 21:30:00,11.00929333,15.529,1.048001031
2018-03-09 21:35:00,11.65858406,15.529,1.048001031
2018-03-09 21:40:00,10.89181344,15.529,1.34842289
2018-03-09 21:45:00,10.82864773,15.529,3.456811513
2018-03-09 21:50:00,9.409905045,14.179,1.34842289
2018-03-09 21:55:00,13.92090944,14.179,NA
2018-03-09 22:00:00,9.689696577,14.179,NA
2018-03-09 22:05:00,9.492981957,14.179,NA
2018-03-09 22:10:00,10.90399612,14.179,0.671458623
2018-03-09 22:15:00,10.17197546,13.528,0.38209533
2018-03-09 22:20:00,9.973260891,13.528,NA
2018-03-09 22:25:00,8.33967783,12.893,NA
2018-03-09 22:30:00,8.871166917,11.672,NA
2018-03-09 22:35:00,8.476191972,11.672,NA
2018-03-09 22:40:00,8.780563368,11.672,1.19323314
2018-03-09 22:45:00,7.981806114,11.672,NA
2018-03-09 22:50:00,8.061867324,NA,NA
2018-03-09 22:55:00,8.460602433,11.672,1.34842289
2018-03-09 23:00:00,7.960551093,11.085,0.787179595
2018-03-09 23:05:00,9.323332947,11.085,0.38209533
2018-03-09 23:10:00,9.305642511,11.085,0.671458623
2018-03-09 23:15:00,7.786889559,11.085,NA
2018-03-09 23:20:00,7.582130964,11.085,0.304582372
2018-03-09 23:25:00,7.554421836,NA,NA
2018-03-09 23:30:00,7.738941159,9.959,0.469008228
2018-03-09 23:35:00,7.896931137,9.959,NA
2018-03-09 23:40:00,6.610715307,9.959,NA
2018-03-09 23:45:00,6.963520896,9.959,0.38209533
2018-03-09 23:50:00,7.113940074,9.959,NA
2018-03-09 23:55:00,7.599840327,9.42,NA
2018-03-10 00:00:00,7.163068257,8.897,0.565430329
2018-03-10 00:05:00,6.650039304,NA,0.304582372
2018-03-10 00:10:00,6.586854669,9.42,0.304582372
2018-03-10 00:15:00,6.805966239,7.421,0.469008228
2018-03-10 00:20:00,6.691344327,6.961,0.304582372
2018-03-10 00:25:00,7.976361447,7.897,NA
2018-03-10 00:30:00,7.22891529,8.389,0.38209533
2018-03-10 00:35:00,7.235691156,NA,NA
2018-03-10 00:40:00,6.722460315,NA,NA
2018-03-10 00:45:00,8.692313076,7.421,NA
2018-03-10 00:50:00,6.998971167,6.961,NA
2018-03-10 00:55:00,8.144685567,NA,NA
2018-03-10 01:00:00,7.214543388,7.421,0.304582372
2018-03-10 01:05:00,7.49988684,NA,NA
2018-03-10 01:10:00,6.91731378,7.421,0.304582372
2018-03-10 01:15:00,6.773954373,NA,NA
2018-03-10 01:20:00,7.024604634,NA,0.177243437
2018-03-10 01:25:00,6.31745406,6.516,NA
2018-03-10 01:30:00,6.801486849,6.516,NA
2018-03-10 01:35:00,6.350021118,6.516,0.127112896
2018-03-10 01:40:00,6.577895889,6.516,NA
2018-03-10 01:45:00,6.836653215,6.087,NA
2018-03-10 01:50:00,6.297322041,NA,0.304582372
2018-03-10 01:55:00,6.425218089,6.516,NA
2018-03-10 02:00:00,5.992893864,6.516,NA
2018-03-10 02:05:00,6.573384954,6.516,0.304582372
2018-03-10 02:10:00,6.988504536,8.389,0.304582372
2018-03-10 02:15:00,6.7108833,7.897,0.38209533
2018-03-10 02:20:00,8.049318723,NA,NA
2018-03-10 02:25:00,6.788187477,NA,NA
2018-03-10 02:30:00,6.485380713,6.516,NA
2018-03-10 02:35:00,6.417615744,6.516,NA
2018-03-10 02:40:00,5.931791199,NA,0.177243437
2018-03-10 02:45:00,5.886013095,6.516,NA
2018-03-10 02:50:00,6.966530289,NA,0.085762994
2018-03-10 02:55:00,6.818773509,6.961,0.38209533
2018-03-10 03:00:00,6.781708134,NA,NA
2018-03-10 03:05:00,6.413445495,6.516,NA
2018-03-10 03:10:00,6.393527982,NA,0.38209533
2018-03-10 03:15:00,7.080268941,6.961,0.236345541
2018-03-10 03:20:00,6.177829581,NA,NA
2018-03-10 03:25:00,6.07897386,7.421,NA
2018-03-10 03:30:00,5.997493125,7.421,NA
2018-03-10 03:35:00,5.978692305,6.087,NA
2018-03-10 03:40:00,6.744794175,NA,0.177243437
2018-03-10 03:45:00,6.393527982,NA,0.304582372
2018-03-10 03:50:00,6.352942185,6.516,NA
2018-03-10 03:55:00,6.393527982,6.516,NA
2018-03-10 04:00:00,6.518490345,6.087,NA
2018-03-10 04:05:00,6.053214213,NA,NA
2018-03-10 04:10:00,5.781069189,6.087,NA
2018-03-10 04:15:00,10.0127363,6.087,NA
2018-03-10 04:20:00,6.726630564,5.673,NA
2018-03-10 04:25:00,6.743166453,NA,0.38209533
2018-03-10 04:30:00,7.173957591,6.087,NA
2018-03-10 04:35:00,6.854249016,6.516,0.671458623
2018-03-10 04:40:00,6.826218129,NA,NA
2018-03-10 04:45:00,6.89630481,6.516,NA
2018-03-10 04:50:00,6.762402594,NA,0.671458623
2018-03-10 04:55:00,7.540226586,6.516,NA
2018-03-10 05:00:00,7.181774442,6.961,NA
2018-03-10 05:05:00,7.116684489,6.961,NA
2018-03-10 05:10:00,7.447768191,NA,NA
2018-03-10 05:15:00,7.238902437,NA,NA
2018-03-10 05:20:00,7.633309572,NA,0.469008228
2018-03-10 05:25:00,6.338873115,NA,3.200003914
2018-03-10 05:30:00,6.666385923,NA,NA
2018-03-10 05:35:00,6.924335697,NA,NA
2018-03-10 05:40:00,7.119921006,NA,NA
2018-03-10 05:45:00,7.512624711,NA,NA
2018-03-10 05:50:00,8.421814701,NA,NA
2018-03-10 05:55:00,8.973315936,NA,NA
2018-03-10 06:00:00,8.602920855,NA,0.052965954
2018-03-10 06:05:00,10.10326415,NA,NA
2018-03-10 06:10:00,9.824683941,NA,0.469008228
2018-03-10 06:15:00,11.50779896,NA,NA
2018-03-10 06:20:00,12.00475889,NA,NA
2018-03-10 06:25:00,11.72060153,NA,NA
2018-03-10 06:30:00,12.80542146,NA,NA
2018-03-10 06:35:00,11.85681284,NA,1.19323314
2018-03-10 06:40:00,12.68447162,NA,1.048001031
2018-03-10 06:45:00,11.98362374,NA,NA
2018-03-10 06:50:00,12.40659172,NA,NA
2018-03-10 06:55:00,13.52998488,NA,NA
2018-03-10 07:00:00,13.01206645,NA,1.34842289
2018-03-10 07:05:00,12.35815122,NA,1.34842289
2018-03-10 07:10:00,11.614869,NA,0.052965954
2018-03-10 07:15:00,12.77247587,NA,NA
2018-03-10 07:20:00,11.84633359,NA,1.19323314
2018-03-10 07:25:00,12.65202444,NA,NA
2018-03-10 07:30:00,14.06344237,NA,NA
2018-03-10 07:35:00,13.63775522,NA,2.717190758
2018-03-10 07:40:00,13.5675739,NA,1.19323314
2018-03-10 07:45:00,13.81429365,NA,0.787179595
2018-03-10 07:50:00,14.37625521,NA,1.34842289
2018-03-10 07:55:00,13.88501754,NA,NA
2018-03-10 08:00:00,13.68453645,NA,NA
2018-03-10 08:05:00,14.71765413,NA,1.688871197
2018-03-10 08:10:00,14.04134825,NA,1.19323314
2018-03-10 08:15:00,14.4263676,NA,NA
2018-03-10 08:20:00,12.75314509,NA,NA
2018-03-10 08:25:00,12.33969739,NA,NA
2018-03-10 08:30:00,14.43760393,NA,NA
2018-03-10 08:35:00,13.61426681,NA,2.275324229
2018-03-10 08:40:00,13.69717969,NA,2.717190758
2018-03-10 08:45:00,13.54506339,NA,0.671458623
2018-03-10 08:50:00,13.62727597,NA,NA
2018-03-10 08:55:00,13.17454844,NA,NA
2018-03-10 09:00:00,13.17446011,NA,NA
2018-03-10 09:05:00,14.54654774,NA,NA
2018-03-10 09:10:00,13.50032627,NA,1.34842289
2018-03-10 09:15:00,13.27770689,NA,4.001297672
2018-03-10 09:20:00,15.44284213,NA,1.51362054
2018-03-10 09:25:00,17.23445303,NA,NA
2018-03-10 09:30:00,14.64700595,NA,NA
2018-03-10 09:35:00,14.13847531,NA,NA
2018-03-10 09:40:00,14.81760131,NA,2.275324229
2018-03-10 09:45:00,14.22379823,NA,NA
2018-03-10 09:50:00,15.79945205,NA,1.34842289
2018-03-10 09:55:00,13.20074971,NA,NA
2018-03-10 10:00:00,14.45316823,NA,NA
2018-03-10 10:05:00,14.0202825,NA,NA
2018-03-10 10:10:00,13.80641371,NA,1.688871197
2018-03-10 10:15:00,14.64884186,NA,2.275324229
2018-03-10 10:20:00,13.72215071,NA,1.19323314
2018-03-10 10:25:00,13.85393941,NA,1.048001031
2018-03-10 10:30:00,14.50186109,NA,NA
2018-03-10 10:35:00,14.53879398,NA,2.953469105
2018-03-10 10:40:00,13.51318401,NA,2.4911498
2018-03-10 10:45:00,13.25778307,NA,NA
2018-03-10 10:50:00,13.53556834,NA,1.048001031
2018-03-10 10:55:00,12.97197275,NA,1.34842289
2018-03-10 11:00:00,12.90410684,NA,NA
2018-03-10 11:05:00,12.72127833,NA,NA
2018-03-10 11:10:00,13.5963177,NA,NA
2018-03-10 11:15:00,13.0296244,NA,NA
2018-03-10 11:20:00,11.33293872,NA,NA
2018-03-10 11:25:00,12.20282364,NA,NA
2018-03-10 11:30:00,10.57095662,NA,1.048001031
2018-03-10 11:35:00,11.95084218,NA,NA
2018-03-10 11:40:00,13.19065531,NA,NA
2018-03-10 11:45:00,0,NA,1.048001031
2018-03-10 11:50:00,12.76946016,NA,NA
2018-03-10 11:55:00,12.29045565,NA,0.912670609
2018-03-10 12:00:00,12.25641859,NA,NA
2018-03-10 12:05:00,11.7156742,NA,NA
2018-03-10 12:10:00,12.80961695,NA,NA
2018-03-10 12:15:00,11.00856779,NA,1.19323314
2018-03-10 12:20:00,10.62990161,NA,NA
2018-03-10 12:25:00,10.46944481,NA,1.048001031
2018-03-10 12:30:00,11.66074805,NA,NA
2018-03-10 12:35:00,11.47329504,NA,NA
2018-03-10 12:40:00,11.92705725,NA,NA
2018-03-10 12:45:00,13.99889499,NA,2.275324229
2018-03-10 12:50:00,11.94060898,NA,NA
2018-03-10 12:55:00,12.41152536,NA,NA
2018-03-10 13:00:00,11.04410008,NA,NA
2018-03-10 13:05:00,11.76560994,NA,1.048001031
2018-03-10 13:10:00,11.52919909,NA,NA
2018-03-10 13:15:00,12.18108282,NA,0.787179595
2018-03-10 13:20:00,14.76244803,NA,NA
2018-03-10 13:25:00,11.24832872,NA,2.717190758
2018-03-10 13:30:00,11.80017695,NA,NA
2018-03-10 13:35:00,11.20742747,NA,1.048001031
2018-03-10 13:40:00,11.99050055,NA,NA
2018-03-10 13:45:00,12.64438424,NA,1.048001031
2018-03-10 13:50:00,12.81603951,NA,1.19323314
2018-03-10 13:55:00,14.81157621,NA,1.048001031
2018-03-10 14:00:00,15.77932634,NA,1.048001031
2018-03-10 14:05:00,16.07564745,NA,1.34842289
2018-03-10 14:10:00,16.51595256,NA,NA
2018-03-10 14:15:00,16.13951977,NA,1.19323314
2018-03-10 14:20:00,17.06970611,NA,1.688871197
2018-03-10 14:25:00,15.91931674,NA,2.953469105
2018-03-10 14:30:00,17.31789586,NA,1.688871197
2018-03-10 14:35:00,18.4738056,NA,1.19323314
2018-03-10 14:40:00,19.26463875,NA,1.874215276
2018-03-10 14:45:00,19.51241842,NA,1.19323314
2018-03-10 14:50:00,17.23516594,NA,1.688871197
2018-03-10 14:55:00,16.12358954,NA,NA
2018-03-10 15:00:00,15.49891652,NA,1.34842289
2018-03-10 15:05:00,14.63804717,NA,1.34842289
2018-03-10 15:10:00,13.31800879,NA,NA
2018-03-10 15:15:00,13.26105744,NA,NA
2018-03-10 15:20:00,15.07146916,NA,3.456811513
2018-03-10 15:25:00,11.9543626,NA,NA
2018-03-10 15:30:00,12.82639889,NA,1.19323314
2018-03-10 15:35:00,11.76560994,NA,1.51362054
2018-03-10 15:40:00,11.42607848,NA,NA
2018-03-10 15:45:00,12.87116755,NA,1.19323314
2018-03-10 15:50:00,11.80755217,NA,1.19323314
2018-03-10 15:55:00,12.47708218,NA,NA
2018-03-10 16:00:00,12.8386068,NA,NA
2018-03-10 16:05:00,13.67788046,NA,NA
2018-03-10 16:10:00,13.08680286,NA,1.34842289
2018-03-10 16:15:00,13.284161,NA,NA
2018-03-10 16:20:00,13.83050778,NA,1.51362054
2018-03-10 16:25:00,13.49209302,NA,1.688871197
2018-03-10 16:30:00,14.65171877,NA,NA
2018-03-10 16:35:00,12.79900521,NA,2.4911498
2018-03-10 16:40:00,12.19301314,NA,1.51362054
2018-03-10 16:45:00,12.66772754,NA,NA
2018-03-10 16:50:00,12.93832055,NA,1.048001031
2018-03-10 16:55:00,13.21355698,NA,NA
2018-03-10 17:00:00,12.18952427,NA,NA
2018-03-10 17:05:00,11.94820502,NA,NA
2018-03-10 17:10:00,12.25856996,NA,NA
2018-03-10 17:15:00,11.45685379,NA,1.048001031
2018-03-10 17:20:00,11.67138502,NA,1.688871197
2018-03-10 17:25:00,11.29230245,NA,NA
2018-03-10 17:30:00,10.72173542,NA,0.671458623
2018-03-10 17:35:00,12.79361732,NA,0.787179595
2018-03-10 17:40:00,13.92966003,NA,NA
2018-03-10 17:45:00,12.78345983,NA,NA
2018-03-10 17:50:00,12.68197957,NA,NA
2018-03-10 17:55:00,11.27173511,NA,NA
2018-03-10 18:00:00,11.29929913,NA,1.874215276
2018-03-10 18:05:00,11.5327826,NA,1.048001031
2018-03-10 18:10:00,11.68443203,NA,NA
2018-03-10 18:15:00,11.5327826,NA,NA
2018-03-10 18:20:00,12.60294042,NA,1.19323314
2018-03-10 18:25:00,12.08439109,NA,NA
2018-03-10 18:30:00,12.45791543,NA,NA
2018-03-10 18:35:00,13.15746366,NA,NA
2018-03-10 18:40:00,11.56680704,NA,1.51362054
2018-03-10 18:45:00,10.98817079,NA,NA
2018-03-10 18:50:00,11.10264129,NA,NA
2018-03-10 18:55:00,11.78988697,NA,1.874215276
2018-03-10 19:00:00,12.31386835,NA,1.34842289
2018-03-10 19:05:00,16.70380934,NA,NA
2018-03-10 19:10:00,11.50325648,NA,NA
2018-03-10 19:15:00,11.73414065,NA,NA
2018-03-10 19:20:00,10.85446416,NA,2.953469105
2018-03-10 19:25:00,10.11030499,NA,NA
2018-03-10 19:30:00,10.5837702,NA,NA
2018-03-10 19:35:00,9.875237958,NA,1.51362054
2018-03-10 19:40:00,10.92801448,NA,0.304582372
2018-03-10 19:45:00,11.87425092,NA,NA
2018-03-10 19:50:00,9.15088905,NA,NA
2018-03-10 19:55:00,10.76115405,NA,NA
2018-03-10 20:00:00,9.807069213,NA,NA
2018-03-10 20:05:00,11.21771745,NA,1.688871197
2018-03-10 20:10:00,10.82775816,NA,0.671458623
2018-03-10 20:15:00,9.949349781,NA,1.048001031
2018-03-10 20:20:00,9.49775787,NA,0.177243437
2018-03-10 20:25:00,9.557472555,NA,NA
2018-03-10 20:30:00,10.03911423,NA,1.34842289
2018-03-10 20:35:00,9.086896863,NA,NA
2018-03-10 20:40:00,9.118769931,NA,NA
2018-03-10 20:45:00,8.445303108,NA,0.177243437
2018-03-10 20:50:00,8.915992362,NA,NA
2018-03-10 20:55:00,8.865223839,NA,NA
2018-03-10 21:00:00,10.5837702,NA,NA
2018-03-10 21:05:00,9.962459883,NA,1.048001031
2018-03-10 21:10:00,9.234331884,NA,NA
2018-03-10 21:15:00,8.723744514,NA,1.048001031
2018-03-10 21:20:00,9.904044852,NA,1.34842289
2018-03-10 21:25:00,8.757768951,NA,0.912670609
2018-03-10 21:30:00,8.606750418,NA,1.688871197
2018-03-10 21:35:00,8.290537029,NA,NA
2018-03-10 21:40:00,9.565901379,NA,0.304582372
2018-03-10 21:45:00,9.097439202,NA,NA
2018-03-10 21:50:00,9.69005619,NA,NA
2018-03-10 21:55:00,8.051463783,NA,NA
2018-03-10 22:00:00,10.06821134,NA,NA
2018-03-10 22:05:00,10.98429076,NA,1.19323314
2018-03-10 22:10:00,9.163973916,NA,NA
2018-03-10 22:15:00,9.062979444,NA,NA
2018-03-10 22:20:00,9.409229982,NA,0.085762994
2018-03-10 22:25:00,9.550936431,NA,NA
2018-03-10 22:30:00,11.05873696,NA,NA
2018-03-10 22:35:00,9.200805858,NA,NA
2018-03-10 22:40:00,8.890352586,NA,NA
2018-03-10 22:45:00,8.474412834,NA,NA
2018-03-10 22:50:00,14.86069808,NA,NA
2018-03-10 22:55:00,9.253082232,NA,NA
2018-03-10 23:00:00,9.954712431,NA,0.38209533
2018-03-10 23:05:00,8.121632481,NA,0.671458623
2018-03-10 23:10:00,8.158748328,NA,NA
2018-03-10 23:15:00,9.039705543,NA,NA
2018-03-10 23:20:00,8.501383809,NA,NA
2018-03-10 23:25:00,8.353885698,NA,NA
2018-03-10 23:30:00,7.696658241,NA,NA
2018-03-10 23:35:00,7.719522057,NA,NA
2018-03-10 23:40:00,8.472425499,NA,NA
2018-03-10 23:45:00,8.977738545,NA,0.38209533
2018-03-10 23:50:00,7.752486582,NA,0.304582372
2018-03-10 23:55:00,7.05604869,NA,NA
